Date,Adj Close
2020-01-02,157.5
2020-01-03,180.0
2020-01-06,232.5
2020-01-07,217.5
2020-01-08,210.0
2020-01-09,210.0
2020-01-10,217.5
2020-01-13,225.0
2020-01-14,202.5
2020-01-15,202.5
2020-01-16,202.5
2020-01-17,202.5
2020-01-21,255.0
2020-01-22,240.0
2020-01-23,225.0
2020-01-24,240.0
2020-01-27,210.0
2020-01-28,195.0
2020-01-29,187.5
2020-01-30,180.0
2020-01-31,180.0
2020-02-03,172.5
2020-02-04,150.0
2020-02-05,150.0
2020-02-06,150.0
2020-02-07,157.5
2020-02-10,180.0
2020-02-11,195.0
2020-02-12,202.5
2020-02-13,179.0
2020-02-14,178.0
2020-02-18,181.5
2020-02-19,181.25
2020-02-20,176.75
2020-02-21,172.5
2020-02-24,158.75
2020-02-25,149.0
2020-02-26,150.0
2020-02-27,188.5
2020-02-28,153.75
2020-03-02,137.75
2020-03-03,138.0
2020-03-04,129.0
2020-03-05,122.5
2020-03-06,46.25
2020-03-09,38.5
2020-03-10,44.75
2020-03-11,40.0
2020-03-12,37.25
2020-03-13,34.5
2020-03-16,30.5
2020-03-17,31.75
2020-03-18,30.75
2020-03-19,33.25
2020-03-20,31.75
2020-03-23,33.25
2020-03-24,33.75
2020-03-25,35.0
2020-03-26,33.75
2020-03-27,36.25
2020-03-30,37.5
2020-03-31,42.25
2020-04-01,45.0
2020-04-02,38.5
2020-04-03,39.25
2020-04-06,38.5
2020-04-07,39.75
2020-04-08,39.0
2020-04-09,38.0
2020-04-13,40.25
2020-04-14,45.0
2020-04-15,45.0
2020-04-16,35.25
2020-04-17,37.25
2020-04-20,37.0
2020-04-21,35.75
2020-04-22,34.5
2020-04-23,34.75
2020-04-24,34.75
2020-04-27,37.5
2020-04-28,37.75
2020-04-29,36.0
2020-04-30,36.5
2020-05-01,36.5
2020-05-04,36.75
2020-05-05,36.0
2020-05-06,34.75
2020-05-07,35.25
2020-05-08,36.0
2020-05-11,35.25
2020-05-12,35.25
2020-05-13,34.0
2020-05-14,33.0
2020-05-15,33.5
2020-05-18,37.0
2020-05-19,35.75
2020-05-20,37.5
2020-05-21,40.5
2020-05-22,39.0
2020-05-26,37.5
2020-05-27,37.0
2020-05-28,37.0
2020-05-29,38.0
2020-06-01,38.75
2020-06-02,38.5
2020-06-03,38.25
2020-06-04,42.0
2020-06-05,41.75
2020-06-08,47.5
2020-06-09,51.75
2020-06-10,49.5
2020-06-11,42.0
2020-06-12,42.5
2020-06-15,42.0
2020-06-16,43.75
2020-06-17,42.25
2020-06-18,41.25
2020-06-19,40.75
2020-06-22,41.75
2020-06-23,41.0
2020-06-24,39.5
2020-06-25,40.5
2020-06-26,39.25
2020-06-29,40.25
2020-06-30,39.5
2020-07-01,38.5
2020-07-02,36.75
2020-07-06,37.0
2020-07-07,36.75
2020-07-08,36.5
2020-07-09,35.75
2020-07-10,36.0
2020-07-13,35.25
2020-07-14,36.25
2020-07-15,38.5
2020-07-16,37.25
2020-07-17,41.25
2020-07-20,41.5
2020-07-21,45.0
2020-07-22,43.5
2020-07-23,41.25
2020-07-24,40.5
2020-07-27,47.0
2020-07-28,42.5
2020-07-29,43.5
2020-07-30,39.5
2020-07-31,38.25
2020-08-03,39.0
2020-08-04,39.25
2020-08-05,41.0
2020-08-06,38.75
2020-08-07,40.0
2020-08-10,39.5
2020-08-11,39.25
2020-08-12,39.0
2020-08-13,38.0
2020-08-14,38.5
2020-08-17,37.25
2020-08-18,38.5
2020-08-19,39.0
2020-08-20,37.75
2020-08-21,36.75
2020-08-24,34.75
2020-08-25,35.75
2020-08-26,34.75
2020-08-27,34.5
2020-08-28,34.75
2020-08-31,33.5
2020-09-01,32.0
2020-09-02,32.25
2020-09-03,32.25
2020-09-04,31.25
2020-09-08,33.5
2020-09-09,31.75
2020-09-10,33.5
2020-09-11,31.5
2020-09-14,33.75
2020-09-15,35.5
2020-09-16,35.0
2020-09-17,36.25
2020-09-18,37.25
2020-09-21,35.25
2020-09-22,34.75
2020-09-23,32.75
2020-09-24,32.5
2020-09-25,33.75
2020-09-28,33.75
2020-09-29,34.75
2020-09-30,35.5
2020-10-01,34.25
2020-10-02,35.0
2020-10-05,35.75
2020-10-06,36.0
2020-10-07,34.75
2020-10-08,35.75
2020-10-09,34.5
2020-10-12,34.5
2020-10-13,35.75
2020-10-14,34.75
2020-10-15,33.75
2020-10-16,33.75
2020-10-19,32.25
2020-10-20,31.5
2020-10-21,28.5
2020-10-22,15.0
2020-10-23,14.75
2020-10-26,14.75
2020-10-27,14.0
2020-10-28,14.0
2020-10-29,13.5
2020-10-30,13.5
2020-11-02,13.5
2020-11-03,13.75
2020-11-04,13.25
2020-11-05,13.25
2020-11-06,13.25
2020-11-09,13.5
2020-11-10,13.75
2020-11-11,14.25
2020-11-12,14.0
2020-11-13,13.75
2020-11-16,13.75
2020-11-17,14.0
2020-11-18,14.5
2020-11-19,14.25
2020-11-20,14.75
2020-11-23,14.5
2020-11-24,14.5
2020-11-25,14.5
2020-11-27,14.25
2020-11-30,15.5
2020-12-01,15.5
2020-12-02,17.5
2020-12-03,16.0
2020-12-04,15.75
2020-12-07,15.25
2020-12-08,15.25
2020-12-09,15.0
2020-12-10,15.0
2020-12-11,15.0
2020-12-14,16.0
2020-12-15,15.75
2020-12-16,17.75
2020-12-17,16.0
2020-12-18,15.5
2020-12-21,15.0
2020-12-22,14.75
2020-12-23,16.0
2020-12-24,16.75
2020-12-28,18.25
